Date,Spread,EIAEBRT,EIAGCLS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-01,1.0034953303813268,66.73,1.966,1.7703831848729918,33.43158935382435,-1.0,-1.0,33.43158935382435,-0.01580601651407184,-0.01580601651407184
2018-01-02,0.9564619278572906,66.65,1.965,1.7690028153197415,33.43182599091232,-1.0,-1.0,33.43182599091232,0.0670637583935786,0.05125774187950676
2018-01-03,1.9825350791673628,67.85,1.97,1.7707656415036988,33.435261381133316,-1.0,-1.0,33.435261381133316,-0.26755299477907984,-0.21629525289957308
2018-01-04,3.3522798790918245,68.73,1.955,1.7781200189780482,33.44128906440316,-1.0,-1.0,33.44128906440316,0.24995303661311383,0.03365778371354075
2018-01-05,2.1598418839764264,68.01,1.969,1.7777861693341552,33.44345257289161,-1.0,-1.0,33.44345257289161,-0.2107306726827847,-0.17707288896924395
2018-01-08,3.0191424197676895,68.48,1.957,1.784526255774215,33.44959508443143,-1.0,-1.0,33.44959508443143,0.31599166809129503,0.13891877912205108
2018-01-09,2.9778205148001717,69.08,1.976,1.7849683662503308,33.45251998238858,-1.0,-1.0,33.45251998238858,0.14208677789709223,0.2810055570191433
2018-01-10,3.3766773640137444,69.79,1.985,1.7903785895608282,33.45759326749938,-1.0,-1.0,33.45759326749938,1.475091183620761,1.7560967406399044
2018-01-11,1.0050735660419434,70.36,2.073,1.7864256979765352,33.456307975860135,-1.0,-1.0,33.456307975860135,-1.4261448241868977,0.3299519164530067
2018-01-12,3.251703353377337,69.64,1.984,1.7927807264059994,33.46184306785417,-1.0,-1.0,33.46184306785417,-0.00962090752441136,0.32033100892859534
2018-01-15,3.9101940188406985,70.31,1.984,1.8007495408819725,33.46764414372949,-1.0,-1.0,33.46764414372949,-0.3581703070905154,-0.037839298161920054
