Date,Spread,CRUDOIL,CRUDWTC,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-01,-0.06196467829168739,60.42,60.46,0.1286214070271343,1.0003632927272856,1.0,1.0,-1.0003632927272856,0.0006615877393893171,0.0006615877393893171
2018-01-02,-0.02185353719460892,60.37,60.37,0.12863553218163173,1.0003619933277226,1.0,1.0,-1.0003619933277226,0.0003238550318639781,0.0009854427712532952
2018-01-03,-0.0023330961955352336,61.63,61.61,0.12863355194892578,1.0003624914169054,1.0,1.0,-1.0003624914169054,0.0001581327967722394,0.0011435755680255346
2018-01-04,0.0075430941340783875,62.01,61.98,0.12863430680222152,1.0003623250381724,1.0,1.0,-1.0003623250381724,-0.001283425278435427,-0.00013984971040989242
2018-01-05,-0.072143750878773,61.44,61.49,0.12867492366434935,1.0003601195459224,-1.0,-1.0,1.0003601195459224,-0.0008155728396998761,-0.0009554225501097685
2018-01-08,-0.022286922534107134,61.73,61.73,0.1286573688956736,1.0003610387580448,1.0,1.0,-1.0003610387580448,0.0006410232282184104,-0.0003143993218913581
2018-01-09,0.01753408302263182,62.96,62.92,0.12860273361319594,1.0003570552602887,1.0,1.0,-1.0003570552602887,-0.0011225420411043845,-0.0014369413629957426
2018-01-10,-0.05653580840963457,63.57,63.6,0.11760943547646155,1.0004172296919753,-1.0,-1.0,1.0004172296919753,-0.00031479439512061263,-0.0017517357581163552
2018-01-11,-0.0356023356888997,63.8,63.81,0.11727062734278601,1.0004012276396943,1.0,1.0,-1.0004012276396943,0.0014090873934129626,-0.00034264836470339257
2018-01-12,0.05434533721044943,64.3,64.22,0.11718436270671255,1.0003994808905254,1.0,1.0,-1.0003994808905254,0.0,-0.00034264836470339257
2018-01-15,0.05667044928507892,64.3,64.22,0.11273251012645776,1.0003632754704908,-1.0,-1.0,1.0003632754704908,0.0026338448158374434,0.002291196451134051
2018-01-16,-0.11264279611358319,63.73,63.82,0.11298799527291506,1.0003547915404822,-1.0,-1.0,1.0003547915404822,-0.0021984244861532882,9.277196498076257e-05
2018-01-17,0.02706095056371538,63.97,63.92,0.11297492945975446,1.0003588712364875,1.0,1.0,-1.0003588712364875,-0.0009386533560982276,-0.0008458813911174651
2018-01-18,-0.03254554797451448,63.95,63.96,0.11299746871359824,1.000352494496162,-1.0,-1.0,1.000352494496162,-1.7784701630690902e-06,-0.0008476598612805342
2018-01-19,-0.03234603763232258,63.37,63.38,0.11299186103921803,1.000352572382965,1.0,1.0,-1.000352572382965,-0.001263287465948594,-0.002110947327229128
2018-01-22,-0.11191359550851843,63.57,63.66,0.11324309870654123,1.0003442286444946,1.0,1.0,-1.0003442286444946,0.002844821688002524,0.0007338743607733958
2018-01-23,0.06740402108783883,64.54,64.45,0.11329209547371033,1.0003505970350994,1.0,1.0,-1.0003505970350994,-0.0006533455573719989,8.052880340139691e-05
2018-01-24,0.026701121981474785,65.74,65.69,0.11327976976874513,1.0003546792208635,-1.0,-1.0,1.0003546792208635,0.0007593835259632673,0.0008399123293646642
2018-01-25,-0.023320836984680682,65.62,65.62,0.11326226973062457,1.0003553922125066,-1.0,-1.0,1.0003553922125066,0.0007654831596788751,0.0016053954890435393
2018-01-26,-0.07332443615605655,66.22,66.27,0.11334778998448883,1.0003519607085567,1.0,1.0,-1.0003519607085567,0.0007516526023924608,0.002357048091436
2018-01-29,-0.023024791302418635,65.71,65.71,0.11336593096659157,1.000350400111131,1.0,1.0,-1.000350400111131,0.00015788963809043252,0.0025149377295264324
2018-01-30,-0.012566493935949552,64.65,64.64,0.11337703178118556,1.0003491103641082,1.0,1.0,-1.0003491103641082,0.000307955203067113,0.0028228929325935454
2018-01-31,0.0070815028801263225,64.85,64.82,0.11332254653018264,1.0003535713841387,1.0,1.0,-1.0003535713841387,-0.0004764566022432311,0.0023464363303503143
2018-02-01,-0.023307111832721716,65.92,65.92,0.1133241820659005,1.000353566623676,-1.0,-1.0,1.000353566623676,-0.0010641459038522004,0.001282290426498114
2018-02-02,0.046453063173956366,65.57,65.5,0.11333329356982816,1.000359495218718,1.0,1.0,-1.000359495218718,0.00033377654181551697,0.0016160669683136309
2018-02-05,0.06618102757234112,64.27,64.18,0.1132865141667355,1.000371127647673,-1.0,-1.0,1.000371127647673,0.0009142404252747288,0.0025303073935883597
2018-02-06,0.0062561757510479765,63.51,63.48,0.11326870969996274,1.0003740362988178,-1.0,-1.0,1.0003740362988178,0.000451433152497481,0.0029817405460858407
2018-02-07,-0.023171631224045086,61.91,61.91,0.11327509909593542,1.0003742792961403,-1.0,-1.0,1.0003742792961403,0.0004808866036077105,0.003462627149693551
2018-02-08,-0.05126426542593521,61.27,61.3,0.11190167754929227,1.0003468885061328,1.0,1.0,-1.0003468885061328,0.0024432899770033337,0.005905917126696885
2018-02-09,0.098782089567365,59.32,59.2,0.1119973887554459,1.0003584106491998,1.0,1.0,-1.0003584106491998,-0.002031373811171607,0.003874543315525278
2018-02-12,-0.02141636251095491,59.41,59.41,0.11196771690747921,1.0003604841358518,-1.0,-1.0,1.0003604841358518,0.00033615824388360475,0.004210701559408883
2018-02-13,-0.043350707557372914,59.31,59.33,0.10802805236353685,1.00039357336183,1.0,1.0,-1.00039357336183,0.0006731210580637643,0.004883822617472647
2018-02-14,-0.00392258158351666,60.72,60.7,0.10803301691437794,1.0003941117229573,1.0,1.0,-1.0003941117229573,-0.0006680584663817588,0.004215764151090888
2018-02-15,-0.044042908430839134,61.46,61.48,0.10809632535696945,1.0003910687773396,1.0,1.0,-1.0003910687773396,-0.0011393899988833165,0.003076374152207572
2018-02-16,-0.11362624253348486,61.8,61.89,0.10839965345396235,1.0003817457187507,1.0,1.0,-1.0003817457187507,0.0,0.003076374152207572
2018-02-19,-0.11318816693960088,61.8,61.89,0.1086713104192602,1.0003746674251026,1.0,1.0,-1.0003746674251026,0.0014566602169374901,0.004533034369145062
